KOI,disposition,period,ntransits,ncontams,nmadfailed,nexcluded,orig_nmoons,orig_frac_wmoons,nmoons_agth,frac_wmoons_agth,agth,median_agreement,fp_nexcluded,fp_median_agreement,FP_rate
KOI-2209.01,CONFIRMED,18.3027235,56,18,0,0,2,0.035714286,0,0,0.95,0.514705882,0,0.5,0
KOI-2209.02,CANDIDATE,35.502865,29,17,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-2210.02,CONFIRMED,210.631486,4,4,0,0,2,0.5,0,0,0.95,0.679166667,0,0.411764706,0
KOI-2212.01,CONFIRMED,17.14648756,52,0,0,0,1,0.019230769,0,0,0.95,0.529411765,0,0.529411765,0
KOI-2216.01,CANDIDATE,23.34036251,39,0,0,0,1,0.025641026,0,0,0.95,0.5,0,0.420168067,0
KOI-2217.01,CANDIDATE,37.8034121,28,0,1,0,4,0.142857143,0,0,0.95,0.5,0,0.411764706,0
KOI-2218.01,CONFIRMED,5.53533152,143,143,0,0,3,0.020979021,0,0,0.95,0.529411765,0,0.466666667,0
KOI-2218.02,CONFIRMED,16.7261969,50,50,0,0,1,0.02,0,0,0.95,0.5,0,0.5,0
KOI-2220.02,CONFIRMED,5.02818253,204,204,0,0,5,0.024509804,0,0,0.95,0.529411765,0,0.375,0.004950495
KOI-2220.04,CANDIDATE,7.66462913,138,138,0,0,3,0.02173913,0,0,0.95,0.5,0,0.411764706,0
KOI-2220.05,CANDIDATE,11.9294568,87,87,0,0,0,0,0,0,0.95,0.529411765,0,0.375,0.005714286
KOI-2221.01,CONFIRMED,10.62788695,99,0,0,0,1,0.01010101,0,0,0.95,0.529411765,0,0.5,0
KOI-2222.01,CANDIDATE,34.135676,23,0,23,0,21,0.913043478,0,0,0.95,0.529411765,0,0.333333333,0.00877193
KOI-2224.02,CANDIDATE,86.130534,12,12,0,0,1,0.083333333,0,0,0.95,0.6125,0,0.5,0
KOI-2226.01,CANDIDATE,8.46354384,106,0,0,0,0,0,0,0,0.95,0.5,0,0.411764706,0
KOI-2227.01,CONFIRMED,65.6480892,11,0,0,0,1,0.090909091,0,0,0.95,0.5,0,0.529411765,0
KOI-2229.01,CANDIDATE,14.83340944,31,0,1,0,5,0.161290323,0,0,0.95,0.294117647,0,0.333333333,0.016129032
KOI-2232.01,CANDIDATE,101.1323475,8,5,0,0,1,0.125,0,0,0.95,0.832236842,0,0.529411765,0
KOI-2232.02,CANDIDATE,12.834857,64,5,0,0,0,0,0,0,0.95,0.625,0,0.529411765,0
KOI-2236.01,CONFIRMED,19.9865916,55,48,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-2236.02,CONFIRMED,12.12580644,88,51,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-2237.01,CANDIDATE,76.421501,13,0,0,0,2,0.153846154,0,0,0.95,0.5,0,0.529411765,0
KOI-2241.01,CANDIDATE,7.16520428,148,0,0,0,3,0.02027027,0,0,0.95,0.5,0,0.411764706,0
KOI-2243.01,CONFIRMED,5.18560081,195,195,0,0,1,0.005128205,0,0,0.95,0.529411765,0,0.5,0
KOI-2243.02,CONFIRMED,8.45805119,115,115,0,0,1,0.008695652,0,0,0.95,0.444444444,0,0.5,0
KOI-2243.03,CANDIDATE,31.4452709,30,30,0,0,1,0.033333333,0,0,0.95,0.5,0,0.411764706,0
KOI-2245.01,CONFIRMED,33.4698571,32,0,0,0,1,0.03125,0,0,0.95,0.529411765,0,0.5,0
KOI-2246.01,CONFIRMED,11.89520436,65,0,0,0,1,0.015384615,0,0,0.95,0.5,0,0.5,0
KOI-2248.02,CANDIDATE,9.4907638,110,110,17,0,28,0.254545455,0,0,0.95,0.294117647,0,0.25,0
KOI-2252.01,CONFIRMED,13.53953595,80,0,2,0,5,0.0625,0,0,0.95,0.5,0,0.375,0
KOI-2253.01,CONFIRMED,22.7082375,49,0,0,0,1,0.020408163,0,0,0.95,0.5,0,0.5,0
KOI-2255.01,CONFIRMED,7.97033985,131,0,0,0,1,0.007633588,0,0,0.95,0.5,0,0.529411765,0
KOI-2256.01,CONFIRMED,10.71253475,80,0,0,0,2,0.025,0,0,0.95,0.6,0,0.5,0
KOI-2257.01,CONFIRMED,32.5635249,33,6,0,0,2,0.060606061,0,0,0.95,0.647058824,0,0.529411765,0
KOI-2257.02,CANDIDATE,59.284064,18,6,0,0,0,0,0,0,0.95,0.577205882,0,0.529411765,0
KOI-2260.01,CONFIRMED,6.11784972,147,0,2,0,13,0.088435374,1,0.006802721,0.95,0.473684211,0,0.444444444,0.013422819
KOI-2261.02,CANDIDATE,6.6254781,114,114,75,0,71,0.622807018,1,0.00877193,0.95,0.333333333,0,0.31372549,0.017857143
KOI-2263.01,CANDIDATE,29.9685917,12,12,0,0,1,0.083333333,0,0,0.95,0.4375,0,0.444444444,0
KOI-2263.02,CONFIRMED,9.47850818,45,37,2,0,3,0.066666667,0,0,0.95,0.529411765,0,0.411764706,0
KOI-2263.03,CANDIDATE,15.5943758,29,29,1,0,2,0.068965517,0,0,0.95,0.375,0,0.411764706,0
KOI-2264.01,CONFIRMED,33.2407985,33,31,0,0,1,0.03030303,0,0,0.95,0.5,0,0.411764706,0
KOI-2264.02,CANDIDATE,7.25101997,143,46,0,0,5,0.034965035,0,0,0.95,0.466666667,0,0.5,0
KOI-2271.01,CONFIRMED,55.8224775,19,0,0,0,4,0.210526316,0,0,0.95,0.625,0,0.5,0
KOI-2273.01,CONFIRMED,6.11010439,111,0,49,0,69,0.621621622,1,0.009009009,0.95,0.333333333,0,0.333333333,0
KOI-2274.01,CONFIRMED,9.98970266,48,0,0,0,4,0.083333333,0,0,0.95,0.529411765,0,0.444444444,0
KOI-2278.01,CONFIRMED,14.17222858,66,66,0,0,2,0.03030303,0,0,0.95,0.5,0,0.466666667,0
KOI-2279.01,CONFIRMED,27.0142622,24,21,0,0,2,0.083333333,0,0,0.95,0.647058824,0,0.5,0
KOI-2279.02,CONFIRMED,12.50945798,51,20,0,0,2,0.039215686,0,0,0.95,0.529411765,0,0.5,0
KOI-2280.01,CONFIRMED,26.0203329,28,0,0,0,2,0.071428571,0,0,0.95,0.393382353,0,0.529411765,0
KOI-2281.02,CANDIDATE,455.27405,2,2,0,0,0,0,0,0,0.95,0.323529412,0,0.294117647,0
KOI-2282.01,CONFIRMED,6.89226333,107,0,0,0,1,0.009345794,0,0,0.95,0.529411765,0,0.514705882,0
KOI-2285.01,CONFIRMED,37.9456138,26,0,0,0,0,0,0,0,0.95,0.529411765,0,0.411764706,0
KOI-2286.01,CONFIRMED,24.1738244,24,0,0,0,1,0.041666667,0,0,0.95,0.647058824,0,0.5,0
KOI-2287.01,CONFIRMED,16.09227518,54,23,28,0,19,0.351851852,0,0,0.95,0.294117647,0,0.294117647,0
KOI-2287.02,CONFIRMED,28.9060526,33,23,17,0,16,0.484848485,0,0,0.95,0.411764706,0,0.272058824,0
KOI-2288.01,CANDIDATE,38.103908,23,0,0,0,0,0,0,0,0.95,0.529411765,0,0.529411765,0
KOI-2289.01,CONFIRMED,62.7843981,6,4,0,0,1,0.166666667,0,0,0.95,0.656862745,0,0.411764706,0
KOI-2289.02,CONFIRMED,20.0983676,26,6,0,0,1,0.038461538,0,0,0.95,0.514705882,0,0.5,0
KOI-2290.01,CANDIDATE,91.500873,8,0,0,0,3,0.375,0,0,0.95,0.354166667,0,0.529411765,0
KOI-2291.01,CANDIDATE,44.2993483,19,0,0,0,1,0.052631579,0,0,0.95,0.764705882,0,0.529411765,0
KOI-2293.01,CANDIDATE,15.03366411,63,0,0,0,6,0.095238095,0,0,0.95,0.375,0,0.31372549,0
KOI-2294.01,CANDIDATE,131.485184,7,0,0,0,1,0.142857143,0,0,0.95,0.764705882,0,0.5,0
KOI-2295.01,CANDIDATE,16.2908527,49,0,15,0,4,0.081632653,0,0,0.95,0.5,0,0.333333333,0
KOI-2296.01,CONFIRMED,106.247882,8,0,0,0,1,0.125,0,0,0.95,0.757352941,0,0.5,0
KOI-2298.01,CANDIDATE,16.6671415,54,54,16,0,21,0.388888889,0,0,0.95,0.294117647,0,0.272058824,0
KOI-2298.02,CONFIRMED,31.8055128,31,31,11,0,16,0.516129032,0,0,0.95,0.294117647,0,0.222222222,0
KOI-2299.01,CANDIDATE,16.48686712,49,0,0,0,1,0.020408163,0,0,0.95,0.466666667,0,0.5,0
KOI-2302.01,CONFIRMED,16.8600805,62,0,0,0,0,0,0,0,0.95,0.564705882,0,0.5,0
KOI-2303.02,CANDIDATE,8.93484887,112,112,112,0,102,0.910714286,1,0.008928571,0.95,0.501547988,0,0.444444444,0.00877193
KOI-2304.01,CONFIRMED,11.17392077,92,0,0,0,1,0.010869565,0,0,0.95,0.564705882,0,0.5,0
KOI-2305.01,CANDIDATE,31.0325991,29,0,0,0,0,0,0,0,0.95,0.5,0,0.466666667,0
KOI-2308.01,CONFIRMED,28.5057217,26,0,0,0,1,0.038461538,0,0,0.95,0.483333333,0,0.529411765,0
KOI-2309.01,CONFIRMED,53.5991459,12,0,0,0,2,0.166666667,0,0,0.95,0.411764706,0,0.375,0
KOI-2310.01,CANDIDATE,16.4581861,49,0,0,0,0,0,0,0,0.95,0.5,0,0.428104575,0
KOI-2311.03,CONFIRMED,104.3519624,6,6,6,0,6,1,0,0,0.95,0.527777778,0,0.428104575,0
KOI-2312.01,CANDIDATE,176.331289,3,0,0,0,0,0,0,0,0.95,0.222222222,0,0.294117647,0.012048193
KOI-2313.01,CONFIRMED,16.07673148,66,0,0,0,1,0.015151515,0,0,0.95,0.5,0,0.5,0
KOI-2314.01,CONFIRMED,18.87058705,52,0,1,0,17,0.326923077,0,0,0.95,0.333333333,0,0.333333333,0
KOI-2315.01,CANDIDATE,22.1334224,45,0,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-2316.01,CONFIRMED,17.1369408,43,0,0,0,1,0.023255814,0,0,0.95,0.5,0,0.483333333,0
KOI-2318.01,CONFIRMED,10.45839865,76,0,5,0,12,0.157894737,1,0.013157895,0.95,0.272058824,0,0.294117647,0
KOI-2319.01,CANDIDATE,21.1033014,44,0,0,0,1,0.022727273,0,0,0.95,0.514705882,0,0.529411765,0
KOI-2321.01,CANDIDATE,95.6114617,9,2,0,0,0,0,0,0,0.95,0.777777778,0,0.466666667,0
KOI-2321.02,CANDIDATE,36.2530992,17,2,0,0,2,0.117647059,0,0,0.95,0.5,0,0.514705882,0
KOI-2327.01,CONFIRMED,5.60013327,139,139,0,0,4,0.028776978,0,0,0.95,0.5,0,0.5,0
KOI-2327.02,CANDIDATE,46.331703,14,14,0,0,1,0.071428571,0,0,0.95,0.375,0,0.5,0
KOI-2328.01,CONFIRMED,25.2034128,40,0,0,0,1,0.025,0,0,0.95,0.6,0,0.5,0
KOI-2333.02,CONFIRMED,7.63008196,126,126,0,0,1,0.007936508,0,0,0.95,0.5,0,0.466666667,0
KOI-2335.01,CONFIRMED,16.22378479,27,0,0,0,1,0.037037037,0,0,0.95,0.466666667,0,0.5,0
KOI-2337.01,CONFIRMED,8.49640437,63,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0
KOI-2338.01,CONFIRMED,66.1843646,16,0,0,0,0,0,0,0,0.95,0.625,0,0.5,0
KOI-2340.01,CONFIRMED,7.68478504,117,0,0,0,1,0.008547009,0,0,0.95,0.529411765,0,0.5,0
KOI-2342.01,CONFIRMED,15.0447098,56,0,0,0,1,0.017857143,0,0,0.95,0.529411765,0,0.375,0
KOI-2343.01,CANDIDATE,29.0726293,20,0,0,0,2,0.1,0,0,0.95,0.375,0,0.350877193,0
KOI-2345.01,CONFIRMED,15.18727049,45,0,0,0,3,0.066666667,0,0,0.95,0.5,0,0.444444444,0
KOI-2346.01,CONFIRMED,28.6853212,37,0,0,0,2,0.054054054,0,0,0.95,0.5,0,0.529411765,0
KOI-2348.01,CONFIRMED,85.7357202,8,0,1,0,2,0.25,0,0,0.95,0.555555556,0,0.411764706,0
KOI-2351.01,CANDIDATE,10.27380957,96,0,0,0,3,0.03125,0,0,0.95,0.428104575,0,0.529411765,0
KOI-2352.01,CONFIRMED,13.39155154,48,48,48,0,12,0.25,1,0.020833333,0.95,0.333333333,0,0.25,0.00952381
KOI-2352.02,CONFIRMED,5.62904396,117,117,114,0,30,0.256410256,0,0,0.95,0.333333333,0,0.333333333,0
KOI-2352.03,CANDIDATE,8.2562857,77,77,74,0,22,0.285714286,0,0,0.95,0.333333333,0,0.294117647,0
KOI-2353.01,CANDIDATE,5.186737262,131,131,0,0,1,0.007633588,0,0,0.95,0.625,0,0.5,0
KOI-2356.01,CONFIRMED,13.6823798,53,0,0,0,2,0.037735849,0,0,0.95,0.375,0,0.375,0
KOI-2357.02,CANDIDATE,15.9042402,64,64,0,0,0,0,0,0,0.95,0.5,0,0.411764706,0
KOI-2358.01,CANDIDATE,56.4931698,16,0,8,0,12,0.75,1,0.0625,0.95,0.298611111,0,0.333333333,0.032967033
KOI-2361.01,CANDIDATE,5.78387049,179,179,1,0,7,0.039106145,0,0,0.95,0.411764706,0,0.411764706,0
KOI-2362.02,CONFIRMED,11.08507658,81,81,0,0,1,0.012345679,0,0,0.95,0.5,0,0.5,0
KOI-2364.01,CANDIDATE,5.24242029,94,94,0,0,0,0,0,0,0.95,0.483333333,0,0.529411765,0
KOI-2365.01,CONFIRMED,35.9682692,32,3,0,0,0,0,0,0,0.95,0.6125,0,0.5,0
KOI-2365.02,CONFIRMED,110.978266,8,3,0,0,1,0.125,0,0,0.95,0.455882353,0,0.5,0
KOI-2366.01,CONFIRMED,25.3690868,34,0,1,0,11,0.323529412,1,0.029411765,0.95,0.411764706,0,0.375,0
KOI-2367.01,CANDIDATE,6.89213244,104,0,14,0,23,0.221153846,1,0.009615385,0.95,0.333333333,0,0.294117647,0.00952381
KOI-2368.01,CONFIRMED,8.07127043,130,0,0,0,1,0.007692308,0,0,0.95,0.529411765,0,0.514705882,0
KOI-2369.01,CONFIRMED,11.01819178,66,65,0,0,1,0.015151515,0,0,0.95,0.483333333,0,0.514705882,0
KOI-2369.02,CANDIDATE,6.3143447,120,119,0,0,1,0.008333333,0,0,0.95,0.411764706,0,0.529411765,0
KOI-2369.03,CANDIDATE,7.2274321,107,106,0,0,2,0.018691589,0,0,0.95,0.5,0,0.5,0
KOI-2370.01,CANDIDATE,78.7327023,10,0,10,0,10,1,0,0,0.95,0.555555556,0,0.444444444,0.042735043
KOI-2371.01,CONFIRMED,12.94123564,73,0,0,0,2,0.02739726,0,0,0.95,0.5,0,0.5,0
KOI-2372.01,CONFIRMED,5.349791,28,28,0,0,1,0.035714286,0,0,0.95,0.529411765,0,0.411764706,0
KOI-2373.01,CANDIDATE,147.281212,6,0,0,0,2,0.333333333,0,0,0.95,0.401785714,0,0.5,0
KOI-2374.01,CONFIRMED,5.26211833,152,152,0,0,0,0,0,0,0.95,0.5,0,0.5,0
KOI-2374.02,CONFIRMED,12.1628195,64,64,0,0,1,0.015625,0,0,0.95,0.5,0,0.514705882,0
KOI-2376.01,CONFIRMED,18.8262877,26,0,0,0,1,0.038461538,0,0,0.95,0.514705882,0,0.393382353,0
KOI-2377.01,CANDIDATE,13.9034057,55,0,2,0,10,0.181818182,0,0,0.95,0.411764706,0,0.333333333,0
KOI-2380.01,CANDIDATE,6.35705314,46,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0
KOI-2384.01,CANDIDATE,62.6825769,7,0,0,0,0,0,0,0,0.95,0.5,0,0.333333333,0.044117647
KOI-2386.01,CANDIDATE,16.2707207,48,0,17,0,28,0.583333333,2,0.041666667,0.95,0.272058824,0,0.354166667,0.020833333
KOI-2389.01,CONFIRMED,22.9221181,32,0,0,0,3,0.09375,0,0,0.95,0.564705882,0,0.529411765,0
KOI-2390.01,CONFIRMED,16.10474503,47,0,46,0,11,0.234042553,0,0,0.95,0.375,0,0.294117647,0
KOI-2392.01,CONFIRMED,7.42697378,141,0,9,0,33,0.234042553,0,0,0.95,0.294117647,0,0.294117647,0.014285714
KOI-2401.01,CANDIDATE,38.2292037,18,0,0,0,3,0.166666667,0,0,0.95,0.31372549,0,0.375,0
KOI-2402.01,CONFIRMED,16.3012727,63,0,7,0,9,0.142857143,0,0,0.95,0.333333333,0,0.411764706,0
KOI-2403.01,CONFIRMED,13.32354078,39,0,33,0,30,0.769230769,1,0.025641026,0.95,0.375,0,0.294117647,0.021505376
KOI-2406.01,CONFIRMED,7.01074295,134,0,0,0,2,0.014925373,0,0,0.95,0.5,0,0.375,0
KOI-2407.01,CONFIRMED,17.2922631,42,0,0,0,1,0.023809524,0,0,0.95,0.577205882,0,0.5,0
KOI-2408.01,CONFIRMED,94.289223,6,0,0,0,0,0,0,0,0.95,0.870833333,0,0.529411765,0
KOI-2411.01,CANDIDATE,11.96407399,36,0,0,0,1,0.027777778,0,0,0.95,0.529411765,0,0.5,0
KOI-2413.01,CONFIRMED,12.90467523,39,15,0,0,2,0.051282051,0,0,0.95,0.375,0,0.466666667,0
KOI-2413.02,CONFIRMED,31.2012202,20,16,0,0,1,0.05,0,0,0.95,0.5,0,0.5,0
KOI-2414.01,CONFIRMED,22.5968256,27,8,0,0,1,0.037037037,0,0,0.95,0.6,0,0.5,0
KOI-2414.02,CONFIRMED,45.3486381,14,11,0,0,0,0,0,0,0.95,0.466666667,0,0.529411765,0
KOI-2415.01,CANDIDATE,5.25419589,171,171,0,0,1,0.005847953,0,0,0.95,0.529411765,0,0.5,0
KOI-2416.01,CANDIDATE,5.90608902,167,167,1,0,0,0,0,0,0.95,0.529411765,0,0.529411765,0
KOI-2417.01,CANDIDATE,47.7052566,13,0,1,0,3,0.230769231,0,0,0.95,0.764705882,0,0.411764706,0
KOI-2418.01,CONFIRMED,86.829519,10,0,0,0,3,0.3,0,0,0.95,0.411764706,0,0.375,0
KOI-2419.01,CONFIRMED,9.95667035,37,0,0,0,0,0,0,0,0.95,0.625,0,0.625,0
KOI-2420.01,CONFIRMED,10.41728722,89,89,6,0,3,0.033707865,0,0,0.95,0.5,0,0.529411765,0
KOI-2420.02,CANDIDATE,5.4675514,173,173,4,0,6,0.034682081,0,0,0.95,0.529411765,0,0.5,0
KOI-2422.01,CONFIRMED,26.7838935,39,8,0,0,4,0.102564103,0,0,0.95,0.5,0,0.5,0
KOI-2422.02,CANDIDATE,57.3888262,18,7,0,0,2,0.111111111,0,0,0.95,0.455882353,0,0.5,0
KOI-2423.01,CONFIRMED,45.126216,18,0,2,0,3,0.166666667,0,0,0.95,0.625,0,0.411764706,0
KOI-2424.01,CONFIRMED,11.94019101,82,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0
KOI-2432.01,CONFIRMED,31.0572947,40,0,0,0,5,0.125,0,0,0.95,0.472222222,0,0.466666667,0
KOI-2433.01,CONFIRMED,15.1622287,46,46,0,0,4,0.086956522,0,0,0.95,0.625,0,0.393382353,0
KOI-2433.02,CONFIRMED,10.04378351,68,68,0,0,3,0.044117647,0,0,0.95,0.466666667,0,0.411764706,0
KOI-2433.03,CANDIDATE,56.4148314,13,13,0,0,3,0.230769231,0,0,0.95,0.625,0,0.466666667,0
KOI-2433.04,CANDIDATE,27.9040511,20,20,0,0,0,0,0,0,0.95,0.411764706,0,0.411764706,0
KOI-2433.06,CANDIDATE,6.06330298,111,111,1,0,1,0.009009009,0,0,0.95,0.5,0,0.411764706,0
KOI-2433.07,CANDIDATE,86.431871,8,8,0,0,1,0.125,0,0,0.95,0.334558824,0,0.411764706,0
KOI-2436.01,CONFIRMED,84.5733346,11,0,0,0,2,0.181818182,0,0,0.95,0.647058824,0,0.529411765,0
KOI-2439.01,CONFIRMED,5.19103699,145,145,0,0,2,0.013793103,0,0,0.95,0.5,0,0.5,0
KOI-2439.02,CANDIDATE,7.5017934,97,97,0,0,1,0.010309278,0,0,0.95,0.5,0,0.5,0
KOI-2442.01,CONFIRMED,25.1933989,37,31,0,0,0,0,0,0,0.95,0.5,0,0.5,0
KOI-2442.02,CONFIRMED,12.3101351,73,29,0,0,1,0.01369863,0,0,0.95,0.5,0,0.529411765,0
KOI-2443.01,CONFIRMED,6.79164656,112,104,4,0,3,0.026785714,0,0,0.95,0.529411765,0,0.529411765,0
KOI-2443.02,CONFIRMED,11.8376933,60,60,1,0,1,0.016666667,0,0,0.95,0.529411765,0,0.5,0
KOI-2444.01,CONFIRMED,18.5525162,37,0,1,0,5,0.135135135,0,0,0.95,0.5,0,0.411764706,0
KOI-2445.01,CANDIDATE,47.3659328,14,0,0,0,0,0,0,0,0.95,0.675,0,0.411764706,0
KOI-2448.01,CONFIRMED,13.62801048,48,0,0,0,3,0.0625,0,0,0.95,0.439215686,0,0.375,0
KOI-2449.01,CANDIDATE,53.3580444,17,17,2,0,5,0.294117647,0,0,0.95,0.5,0,0.375,0
KOI-2450.01,CONFIRMED,16.83203175,62,61,1,0,4,0.064516129,0,0,0.95,0.529411765,0,0.411764706,0
KOI-2450.02,CANDIDATE,7.1931193,150,96,4,0,3,0.02,0,0,0.95,0.411764706,0,0.411764706,0
KOI-2460.01,CONFIRMED,11.32269749,60,0,0,0,1,0.016666667,0,0,0.95,0.5,0,0.529411765,0
KOI-2461.01,CONFIRMED,13.71218522,66,0,0,0,0,0,0,0,0.95,0.550420168,0,0.439215686,0
KOI-2462.01,CANDIDATE,12.14684625,50,0,12,0,5,0.1,0,0,0.95,0.393382353,0,0.294117647,0
KOI-2463.01,CONFIRMED,7.46718958,116,0,5,0,11,0.094827586,0,0,0.95,0.411764706,0,0.411764706,0
KOI-2466.02,CONFIRMED,13.2970695,71,71,0,0,2,0.028169014,0,0,0.95,0.411764706,0,0.483333333,0
KOI-2467.01,CANDIDATE,5.05661302,144,144,4,0,9,0.0625,0,0,0.95,0.5,0,0.466666667,0
KOI-2468.01,CONFIRMED,24.3344939,43,0,0,0,3,0.069767442,0,0,0.95,0.5,0,0.5,0
KOI-2469.01,CANDIDATE,131.187921,6,0,0,0,4,0.666666667,0,0,0.95,0.679166667,0,0.529411765,0.012658228
KOI-2471.01,CANDIDATE,25.8859397,40,0,0,0,0,0,0,0,0.95,0.5,0,0.6,0
KOI-2473.03,CONFIRMED,14.5123622,62,62,0,0,5,0.080645161,0,0,0.95,0.375,0,0.375,0
KOI-2474.01,CANDIDATE,176.845697,3,0,0,0,1,0.333333333,0,0,0.95,0.444444444,0,0.5,0
KOI-2477.01,CANDIDATE,14.02634692,76,0,0,0,1,0.013157895,0,0,0.95,0.5,0,0.333333333,0
KOI-2479.01,CANDIDATE,25.5433704,26,0,17,0,6,0.230769231,0,0,0.95,0.514705882,0,0.411764706,0.015384615
KOI-2482.01,CONFIRMED,45.0909201,22,0,0,0,2,0.090909091,0,0,0.95,0.37254902,0,0.411764706,0
KOI-2483.01,CONFIRMED,15.0539886,21,0,0,0,0,0,0,0,0.95,0.6,0,0.5,0
KOI-2484.01,CONFIRMED,68.8861017,13,0,0,0,1,0.076923077,0,0,0.95,0.647058824,0,0.411764706,0
KOI-2485.01,CONFIRMED,9.99115241,86,86,0,0,7,0.081395349,0,0,0.95,0.411764706,0,0.411764706,0
KOI-2485.03,CONFIRMED,5.72716067,146,146,2,0,15,0.102739726,0,0,0.95,0.375,0,0.333333333,0
KOI-2487.01,CONFIRMED,36.292017,27,0,0,0,1,0.037037037,0,0,0.95,0.625,0,0.529411765,0
KOI-2490.01,CANDIDATE,11.60653061,77,0,0,0,1,0.012987013,0,0,0.95,0.6,0,0.455555556,0
KOI-2494.01,CONFIRMED,19.1187425,46,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0
KOI-2497.01,CONFIRMED,48.4313003,19,0,0,0,2,0.105263158,0,0,0.95,0.411764706,0,0.5,0
KOI-2498.01,CONFIRMED,6.73808701,157,126,0,0,2,0.012738854,0,0,0.95,0.5,0,0.5,0
KOI-2498.02,CONFIRMED,13.0600399,79,78,0,0,2,0.025316456,0,0,0.95,0.444444444,0,0.5,0
KOI-2503.01,CANDIDATE,14.8200596,63,0,0,0,5,0.079365079,0,0,0.95,0.529411765,0,0.5,0
KOI-2504.01,CANDIDATE,20.49041,30,0,0,0,3,0.1,0,0,0.95,0.411764706,0,0.411764706,0
KOI-2506.01,CONFIRMED,8.679037,120,0,1,0,9,0.075,0,0,0.95,0.5,0,0.466666667,0
KOI-2507.01,CANDIDATE,11.1296971,94,0,0,0,2,0.021276596,0,0,0.95,0.5,0,0.5,0
KOI-2508.01,CANDIDATE,7.10397925,137,0,0,0,0,0,0,0,0.95,0.529411765,0,0.444444444,0
KOI-2512.01,CANDIDATE,15.92108138,67,0,0,0,4,0.059701493,0,0,0.95,0.5,0,0.411764706,0
KOI-2513.01,CANDIDATE,19.0054098,55,0,0,0,1,0.018181818,0,0,0.95,0.529411765,0,0.529411765,0
KOI-2520.01,CONFIRMED,6.49441464,162,0,0,0,6,0.037037037,0,0,0.95,0.5,0,0.483333333,0
KOI-2521.01,CONFIRMED,28.4750006,28,28,0,0,1,0.035714286,0,0,0.95,0.625,0,0.466666667,0
KOI-2522.01,CANDIDATE,5.60402307,99,99,1,0,5,0.050505051,0,0,0.95,0.5,0,0.375,0
KOI-2523.01,CONFIRMED,13.0313583,68,68,0,0,2,0.029411765,0,0,0.95,0.5,0,0.529411765,0
KOI-2524.01,CONFIRMED,40.9905002,24,0,0,0,0,0,0,0,0.95,0.577205882,0,0.529411765,0
KOI-2525.01,CANDIDATE,57.2932309,10,0,0,0,2,0.2,0,0,0.95,0.470588235,0,0.375,0
KOI-2528.01,CANDIDATE,12.02295362,91,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0
KOI-2529.01,CONFIRMED,16.79716262,56,10,0,0,0,0,0,0,0.95,0.354166667,0,0.5,0
KOI-2529.02,CONFIRMED,64.0019669,14,9,0,0,1,0.071428571,0,0,0.95,0.636029412,0,0.375,0
KOI-2530.01,CONFIRMED,37.3331165,18,0,0,0,4,0.222222222,0,0,0.95,0.514705882,0,0.411764706,0
KOI-2531.01,CANDIDATE,17.6997392,35,0,0,0,3,0.085714286,0,0,0.95,0.466666667,0,0.5,0
KOI-2532.01,CANDIDATE,7.9709719,133,0,4,0,3,0.022556391,0,0,0.95,0.411764706,0,0.411764706,0
KOI-2533.01,CONFIRMED,6.03355539,126,126,121,0,20,0.158730159,1,0.007936508,0.95,0.333333333,0,0.294117647,0
KOI-2533.03,CANDIDATE,26.1152887,29,29,29,0,3,0.103448276,1,0.034482759,0.95,0.25,0,0.25,0
KOI-2534.02,CANDIDATE,5.42204257,175,175,0,0,7,0.04,0,0,0.95,0.375,0,0.375,0
KOI-2535.01,CANDIDATE,48.8882668,22,0,0,0,6,0.272727273,0,0,0.95,0.411764706,0,0.31372549,0
KOI-2536.01,CONFIRMED,51.1319346,21,0,0,0,2,0.095238095,0,0,0.95,0.294117647,0,0.514705882,0
KOI-2538.01,CANDIDATE,39.8312536,15,0,0,0,1,0.066666667,0,0,0.95,0.333333333,0,0.5,0
KOI-2541.01,CONFIRMED,7.41683033,107,55,82,0,3,0.028037383,1,0.009345794,0.95,0.411764706,0,0.375,0
KOI-2541.02,CONFIRMED,20.4853893,37,37,27,0,6,0.162162162,0,0,0.95,0.466666667,0,0.375,0
KOI-2544.01,CONFIRMED,28.6253502,18,0,0,0,2,0.111111111,0,0,0.95,0.375,0,0.375,0
KOI-2545.01,CONFIRMED,6.98141327,102,0,102,0,20,0.196078431,0,0,0.95,0.294117647,0,0.222222222,0
KOI-2547.01,CANDIDATE,8.94337724,58,0,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-2550.01,CANDIDATE,18.0243482,58,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0
KOI-2551.01,CANDIDATE,16.4793229,65,0,0,0,0,0,0,0,0.95,0.466666667,0,0.5,0
